# 8b Adder (BF16 exponent path) Exhaustive TB Errors
# Fields: carry exp1 exp2 | exp_sum_expected ovf_expected unf_expected | exp_sum_got ovf_got unf_got

ERROR: carry=1 exp1=193(0xc1) exp2=196(0xc4) | exp_sum_exp=7(0x07) ovf_exp=0 unf_exp=0 | exp_sum_got=7(0x07) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=197(0xc5) | exp_sum_exp=8(0x08) ovf_exp=0 unf_exp=0 | exp_sum_got=8(0x08) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=198(0xc6) | exp_sum_exp=9(0x09) ovf_exp=0 unf_exp=0 | exp_sum_got=9(0x09) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=199(0xc7) | exp_sum_exp=10(0x0a) ovf_exp=0 unf_exp=0 | exp_sum_got=10(0x0a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=200(0xc8) | exp_sum_exp=11(0x0b) ovf_exp=0 unf_exp=0 | exp_sum_got=11(0x0b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=201(0xc9) | exp_sum_exp=12(0x0c) ovf_exp=0 unf_exp=0 | exp_sum_got=12(0x0c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=202(0xca) | exp_sum_exp=13(0x0d) ovf_exp=0 unf_exp=0 | exp_sum_got=13(0x0d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=203(0xcb) | exp_sum_exp=14(0x0e) ovf_exp=0 unf_exp=0 | exp_sum_got=14(0x0e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=204(0xcc) | exp_sum_exp=15(0x0f) ovf_exp=0 unf_exp=0 | exp_sum_got=15(0x0f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=205(0xcd) | exp_sum_exp=16(0x10) ovf_exp=0 unf_exp=0 | exp_sum_got=16(0x10) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=206(0xce) | exp_sum_exp=17(0x11) ovf_exp=0 unf_exp=0 | exp_sum_got=17(0x11) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=207(0xcf) | exp_sum_exp=18(0x12) ovf_exp=0 unf_exp=0 | exp_sum_got=18(0x12) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=208(0xd0) | exp_sum_exp=19(0x13) ovf_exp=0 unf_exp=0 | exp_sum_got=19(0x13) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=209(0xd1) | exp_sum_exp=20(0x14) ovf_exp=0 unf_exp=0 | exp_sum_got=20(0x14) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=210(0xd2) | exp_sum_exp=21(0x15) ovf_exp=0 unf_exp=0 | exp_sum_got=21(0x15) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=211(0xd3) | exp_sum_exp=22(0x16) ovf_exp=0 unf_exp=0 | exp_sum_got=22(0x16) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=212(0xd4) | exp_sum_exp=23(0x17) ovf_exp=0 unf_exp=0 | exp_sum_got=23(0x17) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=213(0xd5) | exp_sum_exp=24(0x18) ovf_exp=0 unf_exp=0 | exp_sum_got=24(0x18) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=214(0xd6) | exp_sum_exp=25(0x19) ovf_exp=0 unf_exp=0 | exp_sum_got=25(0x19) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=215(0xd7) | exp_sum_exp=26(0x1a) ovf_exp=0 unf_exp=0 | exp_sum_got=26(0x1a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=216(0xd8) | exp_sum_exp=27(0x1b) ovf_exp=0 unf_exp=0 | exp_sum_got=27(0x1b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=217(0xd9) | exp_sum_exp=28(0x1c) ovf_exp=0 unf_exp=0 | exp_sum_got=28(0x1c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=218(0xda) | exp_sum_exp=29(0x1d) ovf_exp=0 unf_exp=0 | exp_sum_got=29(0x1d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=219(0xdb) | exp_sum_exp=30(0x1e) ovf_exp=0 unf_exp=0 | exp_sum_got=30(0x1e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=220(0xdc) | exp_sum_exp=31(0x1f) ovf_exp=0 unf_exp=0 | exp_sum_got=31(0x1f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=221(0xdd) | exp_sum_exp=32(0x20) ovf_exp=0 unf_exp=0 | exp_sum_got=32(0x20) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=222(0xde) | exp_sum_exp=33(0x21) ovf_exp=0 unf_exp=0 | exp_sum_got=33(0x21) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=223(0xdf) | exp_sum_exp=34(0x22) ovf_exp=0 unf_exp=0 | exp_sum_got=34(0x22) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=224(0xe0) | exp_sum_exp=35(0x23) ovf_exp=0 unf_exp=0 | exp_sum_got=35(0x23) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=225(0xe1) | exp_sum_exp=36(0x24) ovf_exp=0 unf_exp=0 | exp_sum_got=36(0x24) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=226(0xe2) | exp_sum_exp=37(0x25) ovf_exp=0 unf_exp=0 | exp_sum_got=37(0x25) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=227(0xe3) | exp_sum_exp=38(0x26) ovf_exp=0 unf_exp=0 | exp_sum_got=38(0x26) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=228(0xe4) | exp_sum_exp=39(0x27) ovf_exp=0 unf_exp=0 | exp_sum_got=39(0x27) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=229(0xe5) | exp_sum_exp=40(0x28) ovf_exp=0 unf_exp=0 | exp_sum_got=40(0x28) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=230(0xe6) | exp_sum_exp=41(0x29) ovf_exp=0 unf_exp=0 | exp_sum_got=41(0x29) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=231(0xe7) | exp_sum_exp=42(0x2a) ovf_exp=0 unf_exp=0 | exp_sum_got=42(0x2a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=232(0xe8) | exp_sum_exp=43(0x2b) ovf_exp=0 unf_exp=0 | exp_sum_got=43(0x2b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=233(0xe9) | exp_sum_exp=44(0x2c) ovf_exp=0 unf_exp=0 | exp_sum_got=44(0x2c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=234(0xea) | exp_sum_exp=45(0x2d) ovf_exp=0 unf_exp=0 | exp_sum_got=45(0x2d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=235(0xeb) | exp_sum_exp=46(0x2e) ovf_exp=0 unf_exp=0 | exp_sum_got=46(0x2e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=236(0xec) | exp_sum_exp=47(0x2f) ovf_exp=0 unf_exp=0 | exp_sum_got=47(0x2f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=237(0xed) | exp_sum_exp=48(0x30) ovf_exp=0 unf_exp=0 | exp_sum_got=48(0x30) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=238(0xee) | exp_sum_exp=49(0x31) ovf_exp=0 unf_exp=0 | exp_sum_got=49(0x31) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=239(0xef) | exp_sum_exp=50(0x32) ovf_exp=0 unf_exp=0 | exp_sum_got=50(0x32) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=240(0xf0) | exp_sum_exp=51(0x33) ovf_exp=0 unf_exp=0 | exp_sum_got=51(0x33) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=241(0xf1) | exp_sum_exp=52(0x34) ovf_exp=0 unf_exp=0 | exp_sum_got=52(0x34) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=242(0xf2) | exp_sum_exp=53(0x35) ovf_exp=0 unf_exp=0 | exp_sum_got=53(0x35) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=243(0xf3) | exp_sum_exp=54(0x36) ovf_exp=0 unf_exp=0 | exp_sum_got=54(0x36) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=244(0xf4) | exp_sum_exp=55(0x37) ovf_exp=0 unf_exp=0 | exp_sum_got=55(0x37) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=245(0xf5) | exp_sum_exp=56(0x38) ovf_exp=0 unf_exp=0 | exp_sum_got=56(0x38) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=246(0xf6) | exp_sum_exp=57(0x39) ovf_exp=0 unf_exp=0 | exp_sum_got=57(0x39) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=247(0xf7) | exp_sum_exp=58(0x3a) ovf_exp=0 unf_exp=0 | exp_sum_got=58(0x3a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=248(0xf8) | exp_sum_exp=59(0x3b) ovf_exp=0 unf_exp=0 | exp_sum_got=59(0x3b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=249(0xf9) | exp_sum_exp=60(0x3c) ovf_exp=0 unf_exp=0 | exp_sum_got=60(0x3c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=250(0xfa) | exp_sum_exp=61(0x3d) ovf_exp=0 unf_exp=0 | exp_sum_got=61(0x3d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=251(0xfb) | exp_sum_exp=62(0x3e) ovf_exp=0 unf_exp=0 | exp_sum_got=62(0x3e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=252(0xfc) | exp_sum_exp=63(0x3f) ovf_exp=0 unf_exp=0 | exp_sum_got=63(0x3f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=253(0xfd) | exp_sum_exp=64(0x40) ovf_exp=0 unf_exp=0 | exp_sum_got=64(0x40) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=254(0xfe) | exp_sum_exp=65(0x41) ovf_exp=0 unf_exp=0 | exp_sum_got=65(0x41) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=193(0xc1) exp2=255(0xff) | exp_sum_exp=66(0x42) ovf_exp=0 unf_exp=0 | exp_sum_got=66(0x42) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=190(0xbe) | exp_sum_exp=2(0x02) ovf_exp=0 unf_exp=0 | exp_sum_got=2(0x02) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=191(0xbf) | exp_sum_exp=3(0x03) ovf_exp=0 unf_exp=0 | exp_sum_got=3(0x03) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=192(0xc0) | exp_sum_exp=4(0x04) ovf_exp=0 unf_exp=0 | exp_sum_got=4(0x04) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=193(0xc1) | exp_sum_exp=5(0x05) ovf_exp=0 unf_exp=0 | exp_sum_got=5(0x05) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=194(0xc2) | exp_sum_exp=6(0x06) ovf_exp=0 unf_exp=0 | exp_sum_got=6(0x06) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=195(0xc3) | exp_sum_exp=7(0x07) ovf_exp=0 unf_exp=0 | exp_sum_got=7(0x07) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=196(0xc4) | exp_sum_exp=8(0x08) ovf_exp=0 unf_exp=0 | exp_sum_got=8(0x08) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=197(0xc5) | exp_sum_exp=9(0x09) ovf_exp=0 unf_exp=0 | exp_sum_got=9(0x09) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=198(0xc6) | exp_sum_exp=10(0x0a) ovf_exp=0 unf_exp=0 | exp_sum_got=10(0x0a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=199(0xc7) | exp_sum_exp=11(0x0b) ovf_exp=0 unf_exp=0 | exp_sum_got=11(0x0b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=200(0xc8) | exp_sum_exp=12(0x0c) ovf_exp=0 unf_exp=0 | exp_sum_got=12(0x0c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=201(0xc9) | exp_sum_exp=13(0x0d) ovf_exp=0 unf_exp=0 | exp_sum_got=13(0x0d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=202(0xca) | exp_sum_exp=14(0x0e) ovf_exp=0 unf_exp=0 | exp_sum_got=14(0x0e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=203(0xcb) | exp_sum_exp=15(0x0f) ovf_exp=0 unf_exp=0 | exp_sum_got=15(0x0f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=204(0xcc) | exp_sum_exp=16(0x10) ovf_exp=0 unf_exp=0 | exp_sum_got=16(0x10) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=205(0xcd) | exp_sum_exp=17(0x11) ovf_exp=0 unf_exp=0 | exp_sum_got=17(0x11) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=206(0xce) | exp_sum_exp=18(0x12) ovf_exp=0 unf_exp=0 | exp_sum_got=18(0x12) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=207(0xcf) | exp_sum_exp=19(0x13) ovf_exp=0 unf_exp=0 | exp_sum_got=19(0x13) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=208(0xd0) | exp_sum_exp=20(0x14) ovf_exp=0 unf_exp=0 | exp_sum_got=20(0x14) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=209(0xd1) | exp_sum_exp=21(0x15) ovf_exp=0 unf_exp=0 | exp_sum_got=21(0x15) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=210(0xd2) | exp_sum_exp=22(0x16) ovf_exp=0 unf_exp=0 | exp_sum_got=22(0x16) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=211(0xd3) | exp_sum_exp=23(0x17) ovf_exp=0 unf_exp=0 | exp_sum_got=23(0x17) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=212(0xd4) | exp_sum_exp=24(0x18) ovf_exp=0 unf_exp=0 | exp_sum_got=24(0x18) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=213(0xd5) | exp_sum_exp=25(0x19) ovf_exp=0 unf_exp=0 | exp_sum_got=25(0x19) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=214(0xd6) | exp_sum_exp=26(0x1a) ovf_exp=0 unf_exp=0 | exp_sum_got=26(0x1a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=215(0xd7) | exp_sum_exp=27(0x1b) ovf_exp=0 unf_exp=0 | exp_sum_got=27(0x1b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=216(0xd8) | exp_sum_exp=28(0x1c) ovf_exp=0 unf_exp=0 | exp_sum_got=28(0x1c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=217(0xd9) | exp_sum_exp=29(0x1d) ovf_exp=0 unf_exp=0 | exp_sum_got=29(0x1d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=218(0xda) | exp_sum_exp=30(0x1e) ovf_exp=0 unf_exp=0 | exp_sum_got=30(0x1e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=219(0xdb) | exp_sum_exp=31(0x1f) ovf_exp=0 unf_exp=0 | exp_sum_got=31(0x1f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=220(0xdc) | exp_sum_exp=32(0x20) ovf_exp=0 unf_exp=0 | exp_sum_got=32(0x20) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=221(0xdd) | exp_sum_exp=33(0x21) ovf_exp=0 unf_exp=0 | exp_sum_got=33(0x21) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=222(0xde) | exp_sum_exp=34(0x22) ovf_exp=0 unf_exp=0 | exp_sum_got=34(0x22) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=223(0xdf) | exp_sum_exp=35(0x23) ovf_exp=0 unf_exp=0 | exp_sum_got=35(0x23) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=224(0xe0) | exp_sum_exp=36(0x24) ovf_exp=0 unf_exp=0 | exp_sum_got=36(0x24) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=225(0xe1) | exp_sum_exp=37(0x25) ovf_exp=0 unf_exp=0 | exp_sum_got=37(0x25) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=226(0xe2) | exp_sum_exp=38(0x26) ovf_exp=0 unf_exp=0 | exp_sum_got=38(0x26) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=227(0xe3) | exp_sum_exp=39(0x27) ovf_exp=0 unf_exp=0 | exp_sum_got=39(0x27) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=228(0xe4) | exp_sum_exp=40(0x28) ovf_exp=0 unf_exp=0 | exp_sum_got=40(0x28) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=229(0xe5) | exp_sum_exp=41(0x29) ovf_exp=0 unf_exp=0 | exp_sum_got=41(0x29) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=230(0xe6) | exp_sum_exp=42(0x2a) ovf_exp=0 unf_exp=0 | exp_sum_got=42(0x2a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=231(0xe7) | exp_sum_exp=43(0x2b) ovf_exp=0 unf_exp=0 | exp_sum_got=43(0x2b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=232(0xe8) | exp_sum_exp=44(0x2c) ovf_exp=0 unf_exp=0 | exp_sum_got=44(0x2c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=233(0xe9) | exp_sum_exp=45(0x2d) ovf_exp=0 unf_exp=0 | exp_sum_got=45(0x2d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=234(0xea) | exp_sum_exp=46(0x2e) ovf_exp=0 unf_exp=0 | exp_sum_got=46(0x2e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=235(0xeb) | exp_sum_exp=47(0x2f) ovf_exp=0 unf_exp=0 | exp_sum_got=47(0x2f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=236(0xec) | exp_sum_exp=48(0x30) ovf_exp=0 unf_exp=0 | exp_sum_got=48(0x30) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=237(0xed) | exp_sum_exp=49(0x31) ovf_exp=0 unf_exp=0 | exp_sum_got=49(0x31) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=238(0xee) | exp_sum_exp=50(0x32) ovf_exp=0 unf_exp=0 | exp_sum_got=50(0x32) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=239(0xef) | exp_sum_exp=51(0x33) ovf_exp=0 unf_exp=0 | exp_sum_got=51(0x33) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=240(0xf0) | exp_sum_exp=52(0x34) ovf_exp=0 unf_exp=0 | exp_sum_got=52(0x34) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=241(0xf1) | exp_sum_exp=53(0x35) ovf_exp=0 unf_exp=0 | exp_sum_got=53(0x35) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=242(0xf2) | exp_sum_exp=54(0x36) ovf_exp=0 unf_exp=0 | exp_sum_got=54(0x36) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=243(0xf3) | exp_sum_exp=55(0x37) ovf_exp=0 unf_exp=0 | exp_sum_got=55(0x37) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=244(0xf4) | exp_sum_exp=56(0x38) ovf_exp=0 unf_exp=0 | exp_sum_got=56(0x38) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=245(0xf5) | exp_sum_exp=57(0x39) ovf_exp=0 unf_exp=0 | exp_sum_got=57(0x39) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=246(0xf6) | exp_sum_exp=58(0x3a) ovf_exp=0 unf_exp=0 | exp_sum_got=58(0x3a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=247(0xf7) | exp_sum_exp=59(0x3b) ovf_exp=0 unf_exp=0 | exp_sum_got=59(0x3b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=248(0xf8) | exp_sum_exp=60(0x3c) ovf_exp=0 unf_exp=0 | exp_sum_got=60(0x3c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=249(0xf9) | exp_sum_exp=61(0x3d) ovf_exp=0 unf_exp=0 | exp_sum_got=61(0x3d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=250(0xfa) | exp_sum_exp=62(0x3e) ovf_exp=0 unf_exp=0 | exp_sum_got=62(0x3e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=251(0xfb) | exp_sum_exp=63(0x3f) ovf_exp=0 unf_exp=0 | exp_sum_got=63(0x3f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=252(0xfc) | exp_sum_exp=64(0x40) ovf_exp=0 unf_exp=0 | exp_sum_got=64(0x40) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=253(0xfd) | exp_sum_exp=65(0x41) ovf_exp=0 unf_exp=0 | exp_sum_got=65(0x41) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=254(0xfe) | exp_sum_exp=66(0x42) ovf_exp=0 unf_exp=0 | exp_sum_got=66(0x42) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=194(0xc2) exp2=255(0xff) | exp_sum_exp=67(0x43) ovf_exp=0 unf_exp=0 | exp_sum_got=67(0x43) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=189(0xbd) | exp_sum_exp=2(0x02) ovf_exp=0 unf_exp=0 | exp_sum_got=2(0x02) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=190(0xbe) | exp_sum_exp=3(0x03) ovf_exp=0 unf_exp=0 | exp_sum_got=3(0x03) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=191(0xbf) | exp_sum_exp=4(0x04) ovf_exp=0 unf_exp=0 | exp_sum_got=4(0x04) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=192(0xc0) | exp_sum_exp=5(0x05) ovf_exp=0 unf_exp=0 | exp_sum_got=5(0x05) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=193(0xc1) | exp_sum_exp=6(0x06) ovf_exp=0 unf_exp=0 | exp_sum_got=6(0x06) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=194(0xc2) | exp_sum_exp=7(0x07) ovf_exp=0 unf_exp=0 | exp_sum_got=7(0x07) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=195(0xc3) | exp_sum_exp=8(0x08) ovf_exp=0 unf_exp=0 | exp_sum_got=8(0x08) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=196(0xc4) | exp_sum_exp=9(0x09) ovf_exp=0 unf_exp=0 | exp_sum_got=9(0x09) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=197(0xc5) | exp_sum_exp=10(0x0a) ovf_exp=0 unf_exp=0 | exp_sum_got=10(0x0a) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=198(0xc6) | exp_sum_exp=11(0x0b) ovf_exp=0 unf_exp=0 | exp_sum_got=11(0x0b) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=199(0xc7) | exp_sum_exp=12(0x0c) ovf_exp=0 unf_exp=0 | exp_sum_got=12(0x0c) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=200(0xc8) | exp_sum_exp=13(0x0d) ovf_exp=0 unf_exp=0 | exp_sum_got=13(0x0d) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=201(0xc9) | exp_sum_exp=14(0x0e) ovf_exp=0 unf_exp=0 | exp_sum_got=14(0x0e) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=202(0xca) | exp_sum_exp=15(0x0f) ovf_exp=0 unf_exp=0 | exp_sum_got=15(0x0f) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=203(0xcb) | exp_sum_exp=16(0x10) ovf_exp=0 unf_exp=0 | exp_sum_got=16(0x10) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=204(0xcc) | exp_sum_exp=17(0x11) ovf_exp=0 unf_exp=0 | exp_sum_got=17(0x11) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=205(0xcd) | exp_sum_exp=18(0x12) ovf_exp=0 unf_exp=0 | exp_sum_got=18(0x12) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=206(0xce) | exp_sum_exp=19(0x13) ovf_exp=0 unf_exp=0 | exp_sum_got=19(0x13) ovf_got=1 unf_got=0
ERROR: carry=1 exp1=195(0xc3) exp2=207(0xcf) | exp_sum_exp=20(0x14) ovf_exp=0 unf_exp=0 | exp_sum_got=20(0x14) ovf_got=1 unf_got=0
